date,open,high,low,close,volume,quoteVolume
"18/01/2021, 22:00:00",35951.83000000,36400.00000000,35755.01000000,36102.79000000,2370.49412700,85609502.56222758
"18/01/2021, 23:00:00",36102.79000000,36296.90000000,35960.00000000,36198.01000000,1386.55487400,50126918.85569934
"19/01/2021, 00:00:00",36198.01000000,36529.00000000,36154.65000000,36470.06000000,1403.43502700,51014701.39896737
"19/01/2021, 01:00:00",36472.46000000,36777.77000000,36271.18000000,36631.27000000,2312.34139700,84525363.48357894
"19/01/2021, 02:00:00",36622.46000000,36916.66000000,36364.43000000,36676.89000000,2733.81033300,100190042.59582775
"19/01/2021, 03:00:00",36676.89000000,37280.00000000,36644.70000000,36922.44000000,6704.65912700,247774070.39497733
"19/01/2021, 04:00:00",36922.44000000,37014.19000000,36579.94000000,36804.11000000,3367.18661300,123941502.60160400
"19/01/2021, 05:00:00",36804.10000000,36846.06000000,36416.52000000,36465.30000000,2526.73244200,92552256.07429785
"19/01/2021, 06:00:00",36468.31000000,36648.92000000,36233.00000000,36284.71000000,2229.69432800,81295530.87574036
"19/01/2021, 07:00:00",36284.71000000,36538.46000000,36018.09000000,36251.18000000,2305.60782700,83784612.18185242
"19/01/2021, 08:00:00",36249.37000000,36753.31000000,36002.01000000,36599.55000000,2938.25636700,107273641.64034685
"19/01/2021, 09:00:00",36599.55000000,37233.87000000,36470.62000000,37168.82000000,3825.66775700,140889599.49682016
"19/01/2021, 10:00:00",37167.92000000,37535.27000000,36897.07000000,37197.72000000,5687.62709000,211869865.95048485
"19/01/2021, 11:00:00",37197.71000000,37448.41000000,37000.08000000,37040.04000000,3275.36236000,122030475.06305307
"19/01/2021, 12:00:00",37040.05000000,37299.51000000,36750.00000000,37110.60000000,3322.07511800,123049352.32166823
"19/01/2021, 13:00:00",37110.60000000,37269.00000000,36811.83000000,37266.49000000,2885.73090900,106901741.58528574
"19/01/2021, 14:00:00",37263.73000000,37449.00000000,36610.00000000,36782.17000000,4108.41496600,152278198.14634400
"19/01/2021, 15:00:00",36782.16000000,37146.87000000,36782.16000000,37082.52000000,2645.54649100,97792760.65281740
"19/01/2021, 16:00:00",37082.52000000,37263.49000000,36913.62000000,36992.33000000,2406.25041700,89277069.58574515
"19/01/2021, 17:00:00",36992.32000000,37350.00000000,36776.50000000,37329.40000000,2806.43485300,104106538.97294504
"19/01/2021, 18:00:00",37329.40000000,37850.00000000,37203.97000000,37366.10000000,5147.02015600,193314306.96778085
"19/01/2021, 19:00:00",37366.09000000,37522.80000000,37015.00000000,37162.40000000,2476.82564300,92216774.40900947
"19/01/2021, 20:00:00",37162.40000000,37162.40000000,36500.00000000,36500.00000000,3818.66238300,140689545.76037489
"19/01/2021, 21:00:00",36500.00000000,36800.00000000,36052.04000000,36279.82000000,4162.25155900,151554221.32889008
"19/01/2021, 22:00:00",36281.66000000,36596.17000000,36100.00000000,36436.26000000,2878.69976000,104712135.13559804
"19/01/2021, 23:00:00",36436.26000000,36777.88000000,36381.91000000,36452.22000000,2721.21472400,99532432.86427794
"20/01/2021, 00:00:00",36452.22000000,36769.23000000,36325.63000000,36632.82000000,1252.40187500,45792766.57334137
"20/01/2021, 01:00:00",36632.82000000,36722.71000000,35844.06000000,35891.49000000,3385.17467100,122529058.16513122
"20/01/2021, 02:00:00",35901.94000000,36350.00000000,35610.17000000,36314.04000000,3376.90801800,121611981.70825795
"20/01/2021, 03:00:00",36313.94000000,36415.31000000,36000.00000000,36105.27000000,2185.60381300,79107661.42393211
"20/01/2021, 04:00:00",36105.27000000,36125.86000000,35708.08000000,36080.90000000,2649.68717500,95147817.46514127
"20/01/2021, 05:00:00",36080.90000000,36100.00000000,35000.00000000,35062.49000000,5563.39287800,197187021.19787029
"20/01/2021, 06:00:00",35062.49000000,35440.00000000,34737.00000000,35251.36000000,4580.64004600,160879898.10346283
"20/01/2021, 07:00:00",35252.03000000,35500.01000000,35192.87000000,35477.18000000,2705.03601800,95634099.26116358
"20/01/2021, 08:00:00",35477.18000000,35909.95000000,35133.68000000,35262.93000000,3973.87904500,140868658.81284165
"20/01/2021, 09:00:00",35262.92000000,35884.79000000,35200.00000000,35677.14000000,2748.94867800,97892499.61234258
"20/01/2021, 10:00:00",35672.86000000,35939.12000000,35350.46000000,35475.45000000,2722.80538600,96980265.92600699
"20/01/2021, 11:00:00",35475.46000000,35566.80000000,34500.00000000,34801.83000000,5641.77378600,197316362.11893461
"20/01/2021, 12:00:00",34801.46000000,34979.59000000,34345.11000000,34721.51000000,5228.27214100,181383448.50979843
"20/01/2021, 13:00:00",34721.50000000,34867.99000000,34000.00000000,34426.17000000,5516.47424200,189555636.68479760
"20/01/2021, 14:00:00",34426.17000000,34797.73000000,34020.00000000,34717.66000000,4980.58747900,171988282.93936077
"20/01/2021, 15:00:00",34717.66000000,34983.77000000,34210.00000000,34958.56000000,3863.83288600,133781075.37984111
"20/01/2021, 16:00:00",34958.56000000,35142.18000000,34800.14000000,34873.96000000,3575.82907500,125026667.28062037
"20/01/2021, 17:00:00",34875.87000000,35049.96000000,34067.16000000,34192.17000000,3689.93592300,127624139.98722324
"20/01/2021, 18:00:00",34193.11000000,34733.00000000,33400.00000000,34693.65000000,9164.62629900,312303193.17566532
"20/01/2021, 19:00:00",34694.65000000,35100.01000000,34558.25000000,34849.99000000,3580.94135600,124627004.47361672
"20/01/2021, 20:00:00",34843.52000000,35266.72000000,34765.24000000,35250.61000000,2311.69306900,80828379.66206621
"20/01/2021, 21:00:00",35250.39000000,35311.00000000,34851.23000000,35197.12000000,2620.95376500,92029638.11022864
"20/01/2021, 22:00:00",35197.12000000,35318.39000000,34734.97000000,34957.15000000,1987.73025600,69621129.92197612
"20/01/2021, 23:00:00",34957.15000000,35110.82000000,34482.75000000,34892.89000000,2130.64840700,74053301.33840012
"21/01/2021, 00:00:00",34892.90000000,35100.00000000,34748.09000000,34954.86000000,1119.62218200,39153067.93844396
"21/01/2021, 01:00:00",34955.94000000,35670.00000000,34798.39000000,35468.23000000,3448.60099500,122119862.48878375
"21/01/2021, 02:00:00",35468.23000000,35600.00000000,35077.35000000,35293.21000000,2017.77200300,71244148.51224691
"21/01/2021, 03:00:00",35293.21000000,35384.20000000,34622.50000000,34784.69000000,2831.35322600,98887264.92537901
"21/01/2021, 04:00:00",34784.69000000,34831.42000000,34364.75000000,34560.12000000,3087.99981800,106807489.54912612
"21/01/2021, 05:00:00",34560.11000000,34821.60000000,34230.76000000,34571.09000000,3058.58303700,105595669.67910814
"21/01/2021, 06:00:00",34572.42000000,34923.07000000,34160.05000000,34246.48000000,3255.93055700,112476080.02982139
"21/01/2021, 07:00:00",34247.92000000,34619.66000000,33971.41000000,34562.70000000,3522.77822700,120817978.88212674
"21/01/2021, 08:00:00",34562.69000000,34805.16000000,34500.36000000,34661.83000000,2361.03375100,81807739.72141545
"21/01/2021, 09:00:00",34661.83000000,35019.01000000,34550.00000000,34624.27000000,2505.29344900,87147969.00878534
"21/01/2021, 10:00:00",34624.27000000,34681.73000000,33195.00000000,33239.00000000,7574.11231900,256464070.98831367
"21/01/2021, 11:00:00",33237.74000000,33500.00000000,32540.00000000,32878.33000000,10141.56880600,334459993.10114840
"21/01/2021, 12:00:00",32880.08000000,33067.87000000,32009.68000000,32826.62000000,7957.20654900,259185487.08244076
"21/01/2021, 13:00:00",32826.63000000,33000.00000000,32153.16000000,32208.62000000,6499.19839800,211753312.32663698
"21/01/2021, 14:00:00",32206.89000000,32693.16000000,31300.00000000,32475.34000000,10991.83004600,351602776.61161555
"21/01/2021, 15:00:00",32474.48000000,32784.31000000,32200.00000000,32304.44000000,4837.42355100,157188043.77176227
"21/01/2021, 16:00:00",32306.39000000,32450.00000000,31037.00000000,31180.19000000,10854.17362800,343341285.95402469
"21/01/2021, 17:00:00",31181.74000000,32047.40000000,31060.81000000,31384.09000000,7812.91775300,246568404.98001047
"21/01/2021, 18:00:00",31384.19000000,32210.38000000,31050.00000000,31083.50000000,7922.45751300,251118366.34818641
"21/01/2021, 19:00:00",31084.98000000,32006.43000000,31038.51000000,31912.38000000,4587.71659700,144988372.99906577
"21/01/2021, 20:00:00",31912.37000000,32101.00000000,31432.64000000,31742.68000000,3560.62585300,113025685.87936468
"21/01/2021, 21:00:00",31744.26000000,32751.24000000,31600.00000000,32468.66000000,5995.57574200,194294216.97572609
"21/01/2021, 22:00:00",32468.66000000,32550.00000000,31862.69000000,31883.01000000,4446.73367500,143406305.30422066
"21/01/2021, 23:00:00",31880.90000000,32131.52000000,31200.00000000,31229.71000000,4096.66507900,129806970.95052316
"22/01/2021, 00:00:00",31224.71000000,31249.02000000,30071.00000000,30913.18000000,9566.50417200,293192620.80555366
"22/01/2021, 01:00:00",30913.17000000,31571.88000000,30579.48000000,30850.13000000,5518.62290900,171603332.11762323
"22/01/2021, 02:00:00",30851.99000000,30863.98000000,29223.03000000,29528.31000000,16556.09618500,494734301.86225019
"22/01/2021, 03:00:00",29524.48000000,30436.26000000,28850.00000000,30068.29000000,17679.88047700,523137082.67972788
"22/01/2021, 04:00:00",30068.29000000,30849.98000000,29781.20000000,30710.91000000,8224.70597000,250104284.40121874
"22/01/2021, 05:00:00",30710.92000000,31029.79000000,30282.97000000,30943.40000000,4353.71025500,133375842.77548401
"22/01/2021, 06:00:00",30943.40000000,31414.00000000,30753.27000000,30919.60000000,5349.74113100,166190726.32666313
"22/01/2021, 07:00:00",30919.59000000,31924.44000000,30711.66000000,31800.93000000,5843.71142700,184028420.51132878
"22/01/2021, 08:00:00",31814.81000000,32152.90000000,31500.26000000,31542.75000000,5707.04325300,181417832.95727041
"22/01/2021, 09:00:00",31542.60000000,31878.20000000,30615.22000000,30842.45000000,5871.33017100,182994945.92512728
"22/01/2021, 10:00:00",30846.59000000,31636.99000000,30500.00000000,31526.30000000,5959.97399200,184580319.09360101
"22/01/2021, 11:00:00",31526.31000000,31799.98000000,31258.94000000,31414.59000000,5197.32705000,163847968.57535826
"22/01/2021, 12:00:00",31412.74000000,31766.01000000,31052.44000000,31386.37000000,4556.22050700,142759014.01477801
"22/01/2021, 13:00:00",31386.37000000,31997.00000000,31375.49000000,31710.88000000,6197.72471400,196955755.04950245
"22/01/2021, 14:00:00",31712.09000000,31995.00000000,31286.00000000,31550.00000000,5176.96354800,163881684.27671369
"22/01/2021, 15:00:00",31550.00000000,32322.56000000,31334.02000000,32141.80000000,6045.55706900,193650798.12282147
"22/01/2021, 16:00:00",32141.80000000,32537.67000000,32132.59000000,32516.74000000,5791.99130300,187566596.45637194
"22/01/2021, 17:00:00",32516.74000000,32767.44000000,32265.66000000,32458.42000000,4727.18649900,153659972.96999938
"22/01/2021, 18:00:00",32462.79000000,32626.00000000,31955.67000000,32377.56000000,4665.55497100,150975577.63273878
"22/01/2021, 19:00:00",32377.56000000,32500.00000000,32070.70000000,32329.25000000,2777.80265900,89671638.37049859
"22/01/2021, 20:00:00",32329.25000000,33322.00000000,32185.44000000,33277.32000000,5488.66573200,179938517.21390338
"22/01/2021, 21:00:00",33275.67000000,33655.79000000,33098.86000000,33589.52000000,4699.14183300,156981142.73572678
"22/01/2021, 22:00:00",33589.52000000,33826.53000000,33320.22000000,33503.20000000,3725.03294500,125120103.06772533
"22/01/2021, 23:00:00",33501.36000000,33668.88000000,33192.13000000,33290.01000000,2586.47012100,86484959.34566229
"23/01/2021, 00:00:00",33290.01000000,33606.16000000,32760.00000000,32835.29000000,2591.01826000,85932081.85096645
"23/01/2021, 01:00:00",32835.29000000,33173.01000000,32580.00000000,32945.17000000,3198.83397700,105306305.80683445
"23/01/2021, 02:00:00",32950.00000000,32974.89000000,32400.00000000,32702.18000000,3359.61255400,109495931.14066298
"23/01/2021, 03:00:00",32702.18000000,32935.08000000,32237.39000000,32706.76000000,3198.93051300,104362190.54273436
"23/01/2021, 04:00:00",32706.77000000,32860.00000000,32053.33000000,32256.17000000,3543.41263800,114730754.32306910
"23/01/2021, 05:00:00",32256.17000000,32612.00000000,32200.00000000,32365.01000000,2109.56632500,68388995.24540523
"23/01/2021, 06:00:00",32365.00000000,32810.00000000,32300.00000000,32582.01000000,2171.59810500,70886156.14103222
"23/01/2021, 07:00:00",32582.01000000,33378.52000000,32267.07000000,33350.60000000,3432.48724800,112750693.87171465
"23/01/2021, 08:00:00",33357.15000000,33456.00000000,32771.99000000,32820.11000000,3459.27026200,114696218.50447876
"23/01/2021, 09:00:00",32820.11000000,33150.00000000,32676.15000000,32931.18000000,2401.16107600,78955447.93697194
"23/01/2021, 10:00:00",32931.17000000,33000.00000000,32597.76000000,32943.24000000,2294.69006100,75242590.24286201
"23/01/2021, 11:00:00",32943.24000000,33104.94000000,32350.00000000,32453.56000000,3494.21218400,114281787.75036651
"23/01/2021, 12:00:00",32453.56000000,32532.37000000,32171.00000000,32344.37000000,2788.78403400,90158382.55879761
"23/01/2021, 13:00:00",32344.37000000,32542.37000000,31511.24000000,31645.49000000,4876.61961600,155421648.79950466
"23/01/2021, 14:00:00",31643.90000000,32001.28000000,31469.25000000,31602.63000000,2832.03585600,89995749.36806307
"23/01/2021, 15:00:00",31604.51000000,32289.25000000,31390.16000000,31865.19000000,3721.34108400,118464339.62025283
"23/01/2021, 16:00:00",31865.19000000,31980.00000000,31650.00000000,31721.74000000,2196.24159200,69824254.71730175
"23/01/2021, 17:00:00",31719.94000000,32180.00000000,31609.05000000,31877.10000000,2104.61671700,67298734.35128252
"23/01/2021, 18:00:00",31877.10000000,32328.03000000,31759.65000000,32121.84000000,2518.06613900,80752741.53370140
"23/01/2021, 19:00:00",32120.31000000,32409.97000000,32044.77000000,32239.09000000,2251.77458200,72497536.19198385
"23/01/2021, 20:00:00",32238.80000000,32345.00000000,31825.00000000,32167.48000000,2438.10419100,78273000.74346228
"23/01/2021, 21:00:00",32169.92000000,32500.00000000,32138.24000000,32348.79000000,2045.51433100,66125445.50675190
"23/01/2021, 22:00:00",32348.78000000,32400.00000000,32021.73000000,32191.33000000,1524.95791900,49086641.98185392
"23/01/2021, 23:00:00",32192.93000000,32442.68000000,31812.50000000,32344.22000000,2255.05685100,72529349.69565234
"24/01/2021, 00:00:00",32344.21000000,32538.61000000,31966.47000000,32049.97000000,1596.25194500,51491464.30404120
"24/01/2021, 01:00:00",32050.03000000,32122.78000000,31835.85000000,32078.00000000,1980.98185200,63388240.68648952
"24/01/2021, 02:00:00",32078.00000000,32086.75000000,31630.00000000,31876.35000000,2459.15967200,78349771.12170719
"24/01/2021, 03:00:00",31876.35000000,32084.91000000,31752.81000000,31863.84000000,1404.06207100,44865889.76254837
"24/01/2021, 04:00:00",31860.76000000,32300.00000000,31784.66000000,32096.04000000,1774.93647700,56950530.36653801
"24/01/2021, 05:00:00",32096.04000000,32480.06000000,32020.00000000,32480.05000000,2128.03865000,68576072.72203130
"24/01/2021, 06:00:00",32480.06000000,32879.99000000,32346.44000000,32811.05000000,4046.60390600,131610409.79547078
"24/01/2021, 07:00:00",32811.77000000,32980.00000000,32720.00000000,32871.98000000,2869.47383800,94248893.12860491
"24/01/2021, 08:00:00",32871.98000000,33071.00000000,32571.52000000,32757.02000000,2415.52054600,79159830.57866500
"24/01/2021, 09:00:00",32757.03000000,32853.09000000,32511.76000000,32801.15000000,1803.94623200,58917815.12901980
"24/01/2021, 10:00:00",32797.21000000,33030.00000000,32570.00000000,32630.48000000,2135.76327500,69957475.67965592
"24/01/2021, 11:00:00",32630.48000000,32758.92000000,32541.32000000,32641.58000000,1910.53862500,62405154.10436933
"24/01/2021, 12:00:00",32641.57000000,32724.66000000,32465.00000000,32693.74000000,1565.43584300,51027813.77741188
"24/01/2021, 13:00:00",32693.73000000,32893.93000000,32693.73000000,32833.37000000,1989.11672800,65191162.98986752
"24/01/2021, 14:00:00",32833.37000000,32931.59000000,32128.15000000,32362.31000000,3068.96485000,99682557.97741842
"24/01/2021, 15:00:00",32362.32000000,32415.37000000,32107.61000000,32227.29000000,2663.86867100,86059202.76695536
"24/01/2021, 16:00:00",32227.30000000,32360.02000000,31929.31000000,32055.71000000,2195.43004700,70638742.72395953
"24/01/2021, 17:00:00",32055.72000000,32259.81000000,31858.68000000,31957.05000000,2011.06256700,64500082.81172732
"24/01/2021, 18:00:00",31956.90000000,32139.60000000,31500.00000000,31729.07000000,3614.85602400,114835132.79580004
"24/01/2021, 19:00:00",31729.07000000,31986.12000000,31635.42000000,31851.60000000,2263.53497500,72128516.19621104
"24/01/2021, 20:00:00",31851.59000000,31941.56000000,31766.81000000,31831.67000000,1377.99650000,43889526.64037461
"24/01/2021, 21:00:00",31831.66000000,31841.47000000,30900.00000000,31306.29000000,5345.53359600,167203010.02797071
"24/01/2021, 22:00:00",31306.29000000,31757.17000000,31250.26000000,31673.26000000,2860.48241700,89998651.57598165
"24/01/2021, 23:00:00",31673.26000000,31977.60000000,31573.31000000,31909.46000000,1744.66586500,55383548.29101627
"25/01/2021, 00:00:00",31909.46000000,32348.40000000,31650.00000000,32127.97000000,1991.43316400,63829956.46422534
"25/01/2021, 01:00:00",32127.97000000,32369.59000000,32015.46000000,32259.90000000,2337.61342700,75199917.93817138
"25/01/2021, 02:00:00",32259.45000000,32831.07000000,32175.61000000,32574.71000000,4492.34534200,146277748.43817087
"25/01/2021, 03:00:00",32575.15000000,32908.98000000,32411.77000000,32864.98000000,2900.14700100,94677652.83307504
"25/01/2021, 04:00:00",32864.97000000,32995.00000000,32636.36000000,32768.23000000,2347.98898000,76958546.93813420
"25/01/2021, 05:00:00",32768.23000000,33674.48000000,32580.30000000,33568.18000000,4706.03630500,156151422.42674605
"25/01/2021, 06:00:00",33568.17000000,33797.96000000,33261.00000000,33378.93000000,3754.09528000,125816591.56082466
"25/01/2021, 07:00:00",33378.06000000,33461.53000000,33188.00000000,33331.13000000,2126.57759900,70898446.60639003
"25/01/2021, 08:00:00",33331.13000000,33550.00000000,33150.00000000,33496.22000000,2557.38044100,85283083.54695842
"25/01/2021, 09:00:00",33496.22000000,33562.04000000,33045.00000000,33346.95000000,2786.69845900,92697097.45934045
"25/01/2021, 10:00:00",33347.19000000,33497.88000000,33188.99000000,33448.21000000,2566.70193600,85591925.94627989
"25/01/2021, 11:00:00",33449.72000000,33548.00000000,32800.00000000,32979.10000000,3423.01687200,113489933.49232923
"25/01/2021, 12:00:00",32979.10000000,33166.00000000,32750.09000000,33117.43000000,3417.07831700,112905085.79654864
"25/01/2021, 13:00:00",33119.35000000,33334.57000000,33040.00000000,33185.26000000,1981.51326800,65739353.93602941
"25/01/2021, 14:00:00",33185.25000000,34300.00000000,33050.00000000,34180.01000000,6294.12879000,212886323.99642283
"25/01/2021, 15:00:00",34180.01000000,34693.93000000,34098.59000000,34544.49000000,6947.92097900,239075222.77008129
"25/01/2021, 16:00:00",34544.50000000,34875.00000000,34280.45000000,34467.43000000,4653.60176100,161201191.93781374
"25/01/2021, 17:00:00",34467.43000000,34588.88000000,34202.69000000,34458.31000000,3214.09083500,110499278.35623155
"25/01/2021, 18:00:00",34458.31000000,34600.00000000,33630.57000000,33910.96000000,6140.45596500,208743836.36417970
"25/01/2021, 19:00:00",33910.95000000,34246.66000000,33700.75000000,33784.36000000,3303.04567900,112062093.92618265
"25/01/2021, 20:00:00",33784.35000000,34031.56000000,33519.00000000,33672.46000000,2950.05725800,99735147.24005105
"25/01/2021, 21:00:00",33669.27000000,33788.38000000,33373.92000000,33411.54000000,2213.52882300,74418069.81680985
"25/01/2021, 22:00:00",33411.54000000,33473.92000000,33061.12000000,33470.20000000,3271.37775200,108861348.10978255
"25/01/2021, 23:00:00",33463.51000000,33464.21000000,32155.28000000,32718.08000000,5912.51444300,193088110.56224740
"26/01/2021, 00:00:00",32715.53000000,32732.99000000,31910.00000000,32462.36000000,3761.90324400,121568650.71200311
"26/01/2021, 01:00:00",32462.38000000,32650.00000000,32201.44000000,32254.20000000,2777.02159200,90133125.79093578
"26/01/2021, 02:00:00",32254.19000000,32793.01000000,31758.00000000,32474.33000000,3799.04119800,122995112.44859934
"26/01/2021, 03:00:00",32474.34000000,32827.33000000,32210.01000000,32758.85000000,2324.03540100,75505666.00678688
"26/01/2021, 04:00:00",32754.20000000,32765.41000000,32230.29000000,32307.97000000,2168.25668200,70355766.42979308
"26/01/2021, 05:00:00",32307.96000000,32363.93000000,31458.00000000,31518.66000000,4883.73309100,155459040.94181935
"26/01/2021, 06:00:00",31520.25000000,32181.90000000,31424.71000000,32000.01000000,3361.24679200,106920577.72781471
"26/01/2021, 07:00:00",32000.01000000,32312.46000000,31784.87000000,32062.32000000,2272.54862400,72801492.52926790
"26/01/2021, 08:00:00",32062.32000000,32073.99000000,31311.93000000,31581.73000000,4195.64010700,133031257.69910644
"26/01/2021, 09:00:00",31581.72000000,31782.08000000,31100.00000000,31643.61000000,6371.29734500,200257957.23826182
"26/01/2021, 10:00:00",31643.61000000,31981.99000000,31527.86000000,31896.97000000,2952.73564400,93778498.57264109
"26/01/2021, 11:00:00",31896.97000000,32075.00000000,31373.00000000,31804.77000000,3370.06145600,106741240.98747532
"26/01/2021, 12:00:00",31804.78000000,32450.00000000,31804.78000000,32246.68000000,4058.11986800,130588141.14958126
"26/01/2021, 13:00:00",32247.20000000,32249.98000000,31650.00000000,31796.95000000,2789.97458400,89144115.28256051
"26/01/2021, 14:00:00",31798.65000000,31972.73000000,31229.45000000,31296.94000000,3784.60423700,119599343.36135748
"26/01/2021, 15:00:00",31297.76000000,31920.00000000,31201.00000000,31718.97000000,3556.69465000,112183332.02280718
"26/01/2021, 16:00:00",31718.96000000,31780.60000000,30837.37000000,31257.73000000,6500.21259100,203008820.63261017
"26/01/2021, 17:00:00",31259.29000000,31885.02000000,31252.00000000,31750.23000000,3825.06075200,120817179.77570862
"26/01/2021, 18:00:00",31750.24000000,32122.81000000,31300.69000000,31985.30000000,6316.90126400,200793919.95069850
"26/01/2021, 19:00:00",31985.29000000,32235.00000000,31895.61000000,32184.36000000,2854.44547200,91533624.62957267
"26/01/2021, 20:00:00",32184.36000000,32350.00000000,31861.22000000,32224.50000000,2862.28621200,91942478.25470840
"26/01/2021, 21:00:00",32222.88000000,32403.88000000,32035.93000000,32208.33000000,2678.41918000,86275160.12000351
"26/01/2021, 22:00:00",32208.33000000,32395.00000000,31855.71000000,31986.99000000,2630.68342900,84511924.14518184
"26/01/2021, 23:00:00",31986.98000000,32322.23000000,31900.00000000,31987.13000000,1967.18320000,63164405.71139185
"27/01/2021, 00:00:00",31987.13000000,32733.81000000,31890.00000000,32733.81000000,2170.30170200,70022546.23138569
"27/01/2021, 01:00:00",32733.81000000,32921.88000000,32454.84000000,32467.77000000,3278.72342900,107113762.64550759
"27/01/2021, 02:00:00",32464.01000000,32557.29000000,31880.00000000,32335.70000000,3512.77489000,113116385.94697308
"27/01/2021, 03:00:00",32335.71000000,32457.79000000,31955.39000000,32084.60000000,2849.98627400,91671544.50842356
"27/01/2021, 04:00:00",32084.88000000,32263.56000000,31758.92000000,31802.36000000,1970.04962100,63250143.61413279
"27/01/2021, 05:00:00",31802.17000000,31916.66000000,31568.28000000,31800.86000000,2041.55994100,64850477.88120768
"27/01/2021, 06:00:00",31801.27000000,32030.28000000,31518.19000000,31864.36000000,1767.21326600,56091342.52528747
"27/01/2021, 07:00:00",31866.97000000,31918.71000000,31365.41000000,31503.41000000,2446.34493400,77252810.79085218
"27/01/2021, 08:00:00",31503.42000000,31725.00000000,31350.00000000,31669.98000000,1968.81529500,62202611.41267428
"27/01/2021, 09:00:00",31669.98000000,31890.19000000,31547.41000000,31743.33000000,1912.29469700,60688595.08070834
"27/01/2021, 10:00:00",31743.33000000,31749.28000000,31142.33000000,31172.11000000,3088.05994600,97052704.12030284
"27/01/2021, 11:00:00",31172.11000000,31290.00000000,30755.00000000,31201.05000000,5108.52499400,158617441.94178951
"27/01/2021, 12:00:00",31201.06000000,31400.00000000,31080.77000000,31376.90000000,2985.39232800,93325548.70631928
"27/01/2021, 13:00:00",31376.89000000,31615.38000000,30578.94000000,30639.05000000,4942.27402000,154059980.08608101
"27/01/2021, 14:00:00",30635.74000000,30888.00000000,30336.18000000,30759.03000000,5893.37674200,180578478.16806915
"27/01/2021, 15:00:00",30759.02000000,31057.00000000,30245.00000000,30275.30000000,4235.13187900,129745802.16209073
"27/01/2021, 16:00:00",30275.30000000,30520.00000000,29241.72000000,29573.15000000,9777.52588800,291793511.02371413
"27/01/2021, 17:00:00",29573.98000000,30464.93000000,29390.00000000,30322.61000000,6452.91178000,193367167.81476704
"27/01/2021, 18:00:00",30322.59000000,30948.00000000,30216.37000000,30529.57000000,5435.25258300,166467704.67978587
"27/01/2021, 19:00:00",30529.56000000,30845.81000000,30101.43000000,30514.34000000,4037.44367600,122955580.66566653
"27/01/2021, 20:00:00",30508.51000000,30537.50000000,29500.00000000,29709.79000000,4509.67311200,135093736.86313464
"27/01/2021, 21:00:00",29719.93000000,30850.00000000,29712.94000000,30740.33000000,5614.82069900,171246692.67050478
"27/01/2021, 22:00:00",30731.57000000,31556.00000000,30512.19000000,31520.20000000,5934.23090800,184980691.65305210
"27/01/2021, 23:00:00",31520.20000000,31649.99000000,30735.01000000,30958.00000000,3361.40379400,104772762.19722421
"28/01/2021, 00:00:00",30958.01000000,31051.46000000,30325.01000000,30519.93000000,2605.66407600,79921344.45363453
"28/01/2021, 01:00:00",30517.37000000,30727.14000000,30084.24000000,30366.15000000,3461.23636800,104978362.67516341
"28/01/2021, 02:00:00",30362.19000000,30728.57000000,29842.10000000,30671.86000000,3868.31654600,117054689.37539712
"28/01/2021, 03:00:00",30676.28000000,30917.53000000,30370.79000000,30881.94000000,2527.68074500,77365697.08750051
"28/01/2021, 04:00:00",30880.57000000,31214.51000000,30788.30000000,30981.72000000,3021.34740900,93728146.72616530
"28/01/2021, 05:00:00",30987.85000000,31526.78000000,30902.81000000,31404.25000000,4735.03456800,147776428.52334001
"28/01/2021, 06:00:00",31406.90000000,31590.00000000,31045.70000000,31300.73000000,2910.72013000,91045847.13369675
"28/01/2021, 07:00:00",31300.72000000,31800.00000000,31057.96000000,31729.16000000,3279.91959400,102985645.32916172
"28/01/2021, 08:00:00",31729.16000000,31876.63000000,31521.37000000,31564.58000000,3487.71079000,110633373.76520400
"28/01/2021, 09:00:00",31564.75000000,31597.76000000,31080.00000000,31170.53000000,2809.48377000,87885465.19554526
"28/01/2021, 10:00:00",31170.20000000,31303.15000000,31001.55000000,31070.47000000,2699.22237800,84068402.83496546
"28/01/2021, 11:00:00",31070.47000000,31483.44000000,30812.26000000,31466.91000000,3531.47764800,109938694.57514089
"28/01/2021, 12:00:00",31473.33000000,31585.39000000,31030.00000000,31490.29000000,3025.90313700,94762331.47706407
"28/01/2021, 13:00:00",31490.29000000,31600.00000000,31178.80000000,31437.37000000,2607.58697000,81896616.46288308
"28/01/2021, 14:00:00",31437.37000000,31713.43000000,31273.54000000,31477.95000000,3396.26217800,107019921.32660812
"28/01/2021, 15:00:00",31477.95000000,31840.00000000,31161.96000000,31775.12000000,3636.18646600,114583718.01587223
"28/01/2021, 16:00:00",31775.12000000,32150.00000000,31612.52000000,31830.53000000,5513.94787800,175852428.14608458
"28/01/2021, 17:00:00",31829.74000000,32203.38000000,31680.69000000,31926.49000000,5860.37828200,187319000.48965448
"28/01/2021, 18:00:00",31926.49000000,32436.58000000,31650.00000000,32425.71000000,5459.95176300,174979094.42632400
"28/01/2021, 19:00:00",32425.71000000,32490.00000000,32160.06000000,32281.49000000,3534.23954200,114139227.61665858
"28/01/2021, 20:00:00",32281.50000000,32670.00000000,32103.44000000,32633.68000000,3997.53631800,129390876.29705323
"28/01/2021, 21:00:00",32633.69000000,32747.78000000,32458.81000000,32564.71000000,3898.14149900,126986355.88489445
"28/01/2021, 22:00:00",32564.71000000,32900.00000000,32392.34000000,32577.96000000,3598.00013000,117534541.55066396
